,mid,movie_title,genres,rating
448,452,Widows' Peak (1994),Drama,3.289473684210526
449,453,For Love or Money (1993),Comedy,3.2238805970149254
450,454,"Firm, The (1993)",Drama|Thriller,3.5473300970873787
451,455,Free Willy (1993),Adventure|Children's|Drama,2.5894736842105264
452,456,Fresh (1994),Drama,4.0
453,457,"Fugitive, The (1993)",Action|Thriller,4.103258145363409
454,458,Geronimo: An American Legend (1993),Drama|Western,3.2758620689655173
455,459,"Getaway, The (1994)",Action,2.832167832167832
456,460,Getting Even with Dad (1994),Comedy,2.263157894736842
457,461,Go Fish (1994),Drama|Romance,3.2790697674418605
458,462,"Good Man in Africa, A (1994)",Action|Adventure,2.642857142857143
459,463,Guilty as Sin (1993),Crime|Drama|Thriller,2.74468085106383
460,464,Hard Target (1993),Action|Adventure|Crime|Thriller,2.7824074074074074
461,465,Heaven & Earth (1993),Action|Drama|War,3.3142857142857145
462,466,Hot Shots! Part Deux (1993),Action|Comedy|War,2.7958115183246073
463,467,Live Nude Girls (1995),Comedy,3.2037037037037037
464,468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,3.2714285714285714
465,469,"House of the Spirits, The (1993)",Drama|Romance,2.9565217391304346
466,470,House Party 3 (1994),Comedy,1.736842105263158
467,471,"Hudsucker Proxy, The (1994)",Comedy|Romance,3.631051752921536
468,472,I'll Do Anything (1994),Comedy|Drama,2.7045454545454546
469,473,In the Army Now (1994),Comedy|War,2.225165562913907
470,474,In the Line of Fire (1993),Action|Thriller,3.825102880658436
471,475,In the Name of the Father (1993),Drama,3.9006410256410255
472,476,"Inkwell, The (1994)",Comedy|Drama,2.6857142857142855
473,477,What's Love Got to Do with It? (1993),Drama,3.466666666666667
474,478,Jimmy Hollywood (1994),Comedy,2.4583333333333335
475,479,Judgment Night (1993),Action,2.7969924812030076
476,480,Jurassic Park (1993),Action|Adventure|Sci-Fi,3.7638473053892216
477,481,Kalifornia (1993),Drama|Thriller,3.380952380952381
478,482,Killing Zoe (1994),Thriller,3.528409090909091
479,483,King of the Hill (1993),Drama,3.7432432432432434
480,484,Lassie (1994),Adventure|Children's,2.6551724137931036
481,485,Last Action Hero (1993),Action|Comedy,2.508
482,486,Life with Mikey (1993),Comedy,2.8125
483,487,Lightning Jack (1994),Comedy|Western,2.6129032258064515
484,488,M. Butterfly (1993),Drama,3.3846153846153846
485,489,Made in America (1993),Comedy,2.4742268041237114
486,490,Malice (1993),Thriller,3.324324324324324
487,491,"Man Without a Face, The (1993)",Drama,3.3160377358490565
488,492,Manhattan Murder Mystery (1993),Comedy|Mystery,3.719402985074627
489,493,Menace II Society (1993),Action|Crime|Drama,3.6073825503355703
490,494,Executive Decision (1996),Action|Thriller,3.3461538461538463
491,495,In the Realm of the Senses (Ai no corrida) (1976),Drama,3.380952380952381
492,496,What Happened Was... (1994),Comedy|Drama|Romance,3.2162162162162162
493,497,Much Ado About Nothing (1993),Comedy|Romance,4.0
494,498,Mr. Jones (1993),Drama|Romance,2.74468085106383
495,499,Mr. Wonderful (1993),Comedy|Romance,2.7551020408163267
496,500,Mrs. Doubtfire (1993),Comedy,3.420047732696897
497,501,Naked (1993),Drama,3.606382978723404
498,502,"Next Karate Kid, The (1994)",Action|Children's,1.935483870967742
499,503,"New Age, The (1994)",Drama,3.6923076923076925
500,504,No Escape (1994),Action|Sci-Fi,2.955056179775281
501,505,North (1994),Comedy,2.4927536231884058
502,506,Orlando (1993),Drama,3.491228070175439
503,507,"Perfect World, A (1993)",Action|Drama,3.522727272727273
504,508,Philadelphia (1993),Drama,3.894830659536542
505,509,"Piano, The (1993)",Drama|Romance,3.674342105263158
506,510,Poetic Justice (1993),Drama,2.4047619047619047
507,511,"Program, The (1993)",Action|Drama,3.1052631578947367
508,512,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi,2.8715083798882683
509,513,Radioland Murders (1994),Comedy|Mystery|Romance,3.1194029850746268
510,514,"Ref, The (1994)",Comedy,3.531791907514451
511,515,"Remains of the Day, The (1993)",Drama,3.917777777777778
512,516,Renaissance Man (1994),Comedy|Drama|War,2.870967741935484
513,517,Rising Sun (1993),Action|Drama|Mystery,3.175392670157068
514,518,"Road to Wellville, The (1994)",Comedy,2.4563758389261743
515,519,Robocop 3 (1993),Sci-Fi|Thriller,1.9405940594059405
516,520,Robin Hood: Men in Tights (1993),Comedy,2.93048128342246
517,521,Romeo Is Bleeding (1993),Crime|Thriller,3.3675213675213675
518,522,Romper Stomper (1992),Action|Drama,3.566265060240964
519,523,Ruby in Paradise (1993),Drama,3.658119658119658
520,524,Rudy (1993),Drama,3.615546218487395
521,525,"Saint of Fort Washington, The (1993)",Drama,3.1904761904761907
522,526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,2.5
523,527,Schindler's List (1993),Drama|War,4.510416666666667
524,528,"Scout, The (1994)",Drama,2.514705882352941
525,529,Searching for Bobby Fischer (1993),Drama,3.977777777777778
526,530,Second Best (1994),Drama,3.5
527,531,"Secret Garden, The (1993)",Children's|Drama,3.769230769230769
528,532,Serial Mom (1994),Comedy|Crime|Horror,3.0488431876606685
529,533,"Shadow, The (1994)",Action,2.7339901477832513
530,534,Shadowlands (1993),Drama|Romance,3.835664335664336
531,535,Short Cuts (1993),Drama,3.8172757475083055
532,536,"Simple Twist of Fate, A (1994)",Drama,3.1636363636363636
533,537,Sirens (1994),Comedy|Drama,3.077294685990338
534,538,Six Degrees of Separation (1993),Drama,3.8222222222222224
535,539,Sleepless in Seattle (1993),Comedy|Romance,3.760649087221095
536,540,Sliver (1993),Thriller,2.2189349112426036
537,541,Blade Runner (1982),Film-Noir|Sci-Fi,4.273333333333333
538,542,Son in Law (1993),Comedy,2.674757281553398
539,543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.3841642228739004
540,544,Striking Distance (1993),Action,2.643410852713178
541,545,Harlem (1993),Drama,2.0
542,546,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,1.8742857142857143
543,547,Surviving the Game (1994),Action|Adventure|Thriller,2.879032258064516
544,548,Terminal Velocity (1994),Action,2.5474452554744524
545,549,Thirty-Two Short Films About Glenn Gould (1993),Documentary,3.821656050955414
546,550,Threesome (1994),Comedy|Romance,3.0168539325842696
547,551,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,3.717871485943775
548,552,"Three Musketeers, The (1993)",Action|Adventure|Comedy,3.2400756143667295
549,553,Tombstone (1993),Western,3.8734177215189876
550,554,Trial by Jury (1994),Thriller,2.6153846153846154
551,555,True Romance (1993),Action|Crime|Romance,3.9285714285714284
552,556,"War Room, The (1993)",Documentary,4.2272727272727275
553,557,Mamma Roma (1962),Drama,4.5
554,558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy,2.7037037037037037
555,559,"Paris, France (1993)",Comedy,3.0
556,560,"Beans of Egypt, Maine, The (1994)",Drama,3.625
557,561,Killer (Bulletproof Heart) (1994),Thriller,3.6153846153846154
558,562,Welcome to the Dollhouse (1995),Comedy|Drama,3.799163179916318
559,563,Germinal (1993),Drama,3.235294117647059
560,564,Chasers (1994),Comedy,2.2666666666666666
561,565,Cronos (1992),Horror,3.1311475409836067
562,566,Naked in New York (1994),Comedy|Romance,2.923076923076923
563,567,Kika (1993),Drama,3.5714285714285716
564,568,Bhaji on the Beach (1993),Comedy|Drama,3.857142857142857
565,569,Little Big League (1994),Children's|Comedy,2.93
566,570,"Slingshot, The (K�disbellan ) (1993)",Comedy|Drama,3.217391304347826
567,571,"Wedding Gift, The (1994)",Drama,3.588235294117647
568,572,Foreign Student (1994),Drama,3.0
569,573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama,3.5238095238095237
570,574,Spanking the Monkey (1994),Comedy|Drama,3.4457142857142857
571,575,"Little Rascals, The (1994)",Children's|Comedy,2.822429906542056
572,576,Fausto (1993),Comedy,3.0
573,577,Andre (1994),Adventure|Children's,2.963636363636364
574,578,"Hour of the Pig, The (1993)",Drama|Mystery,4.5
575,579,"Scorta, La (1993)",Thriller,2.0
576,580,Princess Caraboo (1994),Drama,3.2419354838709675
577,581,"Celluloid Closet, The (1995)",Documentary,4.049645390070922
578,582,Metisse (Caf� au Lait) (1993),Comedy,3.0
579,583,Dear Diary (Caro Diario) (1994),Comedy|Drama,3.6785714285714284
580,584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama,4.0
581,585,"Brady Bunch Movie, The (1995)",Comedy,2.9066985645933014
582,586,Home Alone (1990),Children's|Comedy,3.1348148148148147
583,587,Ghost (1990),Comedy|Romance|Thriller,3.49644128113879
584,588,Aladdin (1992),Animation|Children's|Comedy|Musical,3.788304959289415
585,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,4.058512646281616
586,590,Dances with Wolves (1990),Adventure|Drama|Western,3.9152308752584424
587,591,Tough and Deadly (1995),Action|Drama|Thriller,2.0
588,592,Batman (1989),Action|Adventure|Crime|Drama,3.6009783368273935
589,593,"Silence of the Lambs, The (1991)",Drama|Thriller,4.3518231186966645
590,594,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,3.8453473132372213
591,595,Beauty and the Beast (1991),Animation|Children's|Musical,3.8858490566037736
592,596,Pinocchio (1940),Animation|Children's,3.751004016064257
593,597,Pretty Woman (1990),Comedy|Romance,3.641491395793499
594,598,Window to Paris (1994),Comedy,4.25
595,599,"Wild Bunch, The (1969)",Western,4.087121212121212
596,600,Love and a .45 (1994),Thriller,3.0
597,601,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama,3.0
598,602,"Great Day in Harlem, A (1994)",Documentary,4.121951219512195
599,603,"Bye Bye, Love (1995)",Comedy,3.0
601,605,One Fine Day (1996),Drama|Romance,3.314159292035398
602,606,Candyman: Farewell to the Flesh (1995),Horror,2.225806451612903
603,607,Century (1993),Drama,2.0
604,608,Fargo (1996),Crime|Drama|Thriller,4.254675686430561
605,609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,2.7761194029850746
606,610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,3.546925566343042
607,611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,2.4722222222222223
608,612,"Pallbearer, The (1996)",Comedy,2.4050632911392404
609,613,Jane Eyre (1996),Drama|Romance,3.6341463414634148
610,614,Loaded (1994),Drama|Thriller,2.6666666666666665
611,615,Bread and Chocolate (Pane e cioccolata) (1973),Drama,4.044776119402985
612,616,"Aristocats, The (1970)",Animation|Children's,3.352517985611511
613,617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama,3.6470588235294117
614,618,Two Much (1996),Comedy|Romance,2.111111111111111
615,619,Ed (1996),Comedy,2.59375
617,621,My Favorite Season (1993),Drama,3.7142857142857144
618,623,"Modern Affair, A (1995)",Romance,3.0
619,624,Condition Red (1995),Action|Drama|Thriller,4.0
621,626,"Thin Line Between Love and Hate, A (1996)",Comedy,2.263157894736842
622,627,"Last Supper, The (1995)",Drama|Thriller,3.603305785123967
623,628,Primal Fear (1996),Drama|Thriller,3.8969072164948453
625,630,Carried Away (1996),Drama|Romance,2.857142857142857
626,631,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical,2.08
627,632,Land and Freedom (Tierra y libertad) (1995),War,4.0
628,633,Denise Calls Up (1995),Comedy,3.6
629,634,Theodore Rex (1995),Comedy,1.6666666666666667
630,635,"Family Thing, A (1996)",Comedy|Drama,3.6233766233766236
632,637,Sgt. Bilko (1996),Comedy,2.5428571428571427
633,638,Jack and Sarah (1995),Romance,3.210526315789474
634,639,Girl 6 (1996),Comedy,2.6153846153846154
635,640,Diabolique (1996),Drama|Thriller,2.676056338028169
636,641,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy,1.0
637,642,Roula (1995),Drama,2.0
638,643,Peanuts - Die Bank zahlt alles (1996),Comedy,2.0
639,644,Happy Weekend (1996),Comedy,2.0
640,645,Nelly & Monsieur Arnaud (1995),Drama,3.6
641,647,Courage Under Fire (1996),Drama|War,3.5532879818594103
642,648,Mission: Impossible (1996),Action|Adventure|Mystery,3.432874918140144
643,649,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama,4.1875
644,650,Moll Flanders (1996),Drama,3.4719101123595504
645,651,"Superweib, Das (1996)",Comedy,2.0
646,652,"301, 302 (1995)",Mystery,2.888888888888889
647,653,Dragonheart (1996),Action|Adventure|Fantasy,3.2254901960784315
649,655,Mutters Courage (1995),Comedy,1.0
650,656,Eddie (1996),Comedy,2.5641025641025643
651,657,Yankee Zulu (1994),Comedy|Drama,3.0
652,658,Billy's Holiday (1995),Drama,3.0
653,659,Purple Noon (1960),Crime|Thriller,3.72
654,660,August (1996),Drama,1.5
655,661,James and the Giant Peach (1996),Animation|Children's|Musical,3.4647619047619047
656,662,Fear (1996),Thriller,2.984375
657,663,Kids in the Hall: Brain Candy (1996),Comedy,3.4166666666666665
658,664,Faithful (1996),Comedy,3.0
659,665,Underground (1995),War,3.657142857142857
660,666,All Things Fair (1996),Drama,3.3333333333333335
661,667,Bloodsport 2 (1995),Action,2.0425531914893615
662,668,Pather Panchali (1955),Drama,4.404255319148936
663,669,Aparajito (1956),Drama,4.173913043478261
664,670,"World of Apu, The (Apur Sansar) (1959)",Drama,4.410714285714286
665,671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,3.6798245614035086
666,672,Tarantella (1995),Drama,2.0
667,673,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,2.619893428063943
668,674,Barbarella (1968),Adventure|Sci-Fi,3.0155440414507773
671,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,4.245098039215686
672,679,"Run of the Country, The (1995)",Drama,3.5
673,680,Alphaville (1965),Sci-Fi,3.359375
674,681,Clean Slate (Coup de Torchon) (1981),Crime,3.933333333333333
675,682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,3.5
677,684,Windows (1980),Drama,1.0
678,685,It's My Party (1995),Drama,3.3
679,687,Country Life (1994),Drama|Romance,3.0
680,688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,2.276995305164319
681,690,"Promise, The (Versprechen, Das) (1994)",Romance,2.0
682,691,Mrs. Winterbourne (1996),Comedy|Romance,3.0991735537190084
683,692,Solo (1996),Action|Sci-Fi|Thriller,2.1132075471698113
685,694,"Substitute, The (1996)",Action,2.645390070921986
686,695,True Crime (1995),Mystery|Thriller,3.1777777777777776
687,696,Butterfly Kiss (1995),Thriller,3.25
688,697,Feeling Minnesota (1996),Drama|Romance,2.552941176470588
689,698,Delta of Venus (1994),Drama,2.2
691,700,Angus (1995),Comedy,3.3241379310344827
692,701,Daens (1992),Drama,4.0
693,702,Faces (1968),Drama,3.6666666666666665
694,703,Boys (1996),Drama,1.6
695,704,"Quest, The (1996)",Action|Adventure,2.3095238095238093
696,705,Cosi (1996),Comedy,3.8333333333333335
697,706,Sunset Park (1996),Drama,2.5
698,707,Mulholland Falls (1996),Crime|Film-Noir|Thriller,3.0872727272727274
699,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,3.434462444771723
700,709,Oliver & Company (1988),Animation|Children's,3.0416666666666665
701,710,Celtic Pride (1996),Comedy,2.3333333333333335
702,711,Flipper (1996),Adventure|Children's,2.5
703,712,Captives (1994),Drama,3.5
705,714,Dead Man (1995),Western,3.888888888888889
706,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama,3.6153846153846154
707,716,Switchblade Sisters (1975),Crime,2.6785714285714284
708,717,Mouth to Mouth (Boca a boca) (1995),Comedy,4.0
709,718,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi,3.484848484848485
710,719,Multiplicity (1996),Comedy,2.8619246861924688
711,720,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,4.426940639269406
713,722,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary,3.814814814814815
715,724,"Craft, The (1996)",Drama|Horror,3.0865384615384617
716,725,"Great White Hype, The (1996)",Comedy,2.791208791208791
717,726,Last Dance (1996),Drama,3.0
719,728,Cold Comfort Farm (1995),Comedy,3.7649769585253456
720,729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,3.6666666666666665
721,730,"Low Life, The (1994)",Drama,1.0
722,731,Heaven's Prisoners (1996),Mystery|Thriller,2.851063829787234
723,732,Original Gangstas (1996),Crime,2.8333333333333335
724,733,"Rock, The (1996)",Action|Adventure|Thriller,3.723134328358209
725,734,Getting Away With Murder (1996),Comedy,3.0
726,735,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror,3.3564356435643563
727,736,Twister (1996),Action|Adventure|Romance|Thriller,3.1738738738738737
728,737,Barb Wire (1996),Action|Sci-Fi,2.03
731,741,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi,4.089171974522293
732,742,Thinner (1996),Horror|Thriller,2.528735632183908
733,743,Spy Hard (1996),Comedy,2.5700934579439254
734,744,Brothers in Trouble (1995),Drama,2.0
735,745,"Close Shave, A (1995)",Animation|Comedy|Thriller,4.52054794520548
736,746,Force of Evil (1948),Film-Noir,4.0
737,747,"Stupids, The (1996)",Comedy,2.0
738,748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,3.1510791366906474
739,749,"Man from Down Under, The (1943)",Drama,2.75
740,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,4.4498902706656915
741,751,Careful (1992),Comedy,3.533333333333333
743,753,"Month by the Lake, A (1995)",Comedy|Drama,3.15625
744,754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children's,2.923076923076923
745,755,Kim (1950),Children's|Drama,3.7777777777777777
746,756,Carmen Miranda: Bananas Is My Business (1994),Documentary,3.0
747,757,Ashes of Time (1994),Drama,3.75
748,758,"Jar, The (Khomreh) (1992)",Drama,4.0
749,759,Maya Lin: A Strong Clear Vision (1994),Documentary,4.101694915254237
750,760,Stalingrad (1993),War,3.515151515151515
751,761,"Phantom, The (1996)",Adventure,2.7886178861788617
752,762,Striptease (1996),Comedy|Crime,2.184563758389262
753,763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Drama,3.0
754,764,Heavy (1995),Drama|Romance,3.27027027027027
755,765,Jack (1996),Comedy|Drama,2.6315789473684212
756,766,I Shot Andy Warhol (1996),Drama,3.57
757,767,"Grass Harp, The (1995)",Drama,3.2083333333333335
759,769,Marlene Dietrich: Shadow and Light (1996),Documentary,3.25
761,771,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama,3.7777777777777777
764,774,Wend Kuuni (God's Gift) (1982),Drama,4.0
765,775,Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror,3.2222222222222223
766,776,Babyfever (1994),Comedy|Drama,3.0
768,778,Trainspotting (1996),Drama,3.9600532623169107
